DadDoB,DadUnicode,ChdUniCode,ChdDoB,Sex
11/29/2004 0:00:00,E-077,B-254,10/10/2013 0:00:00,F
11/29/2004 0:00:00,E-077,B-696,10/31/2013 0:00:00,M
11/29/2004 0:00:00,E-077,C-149,11/11/2013 0:00:00,M
11/29/2004 0:00:00,E-077,C-619,8/23/2014 0:00:00,M
11/29/2004 0:00:00,E-077,D-056,8/25/2014 0:00:00,M
11/29/2004 0:00:00,E-077,D-499,9/24/2014 0:00:00,F
11/29/2004 0:00:00,E-077,D-503,10/7/2014 0:00:00,F
11/29/2004 0:00:00,E-077,E-363,11/8/2014 0:00:00,F
11/29/2004 0:00:00,E-077,D-074,12/25/2014 0:00:00,M
11/29/2004 0:00:00,E-077,D-925,1/8/2015 0:00:00,F
11/29/2004 0:00:00,E-077,B-766,7/20/2015 0:00:00,M
11/29/2004 0:00:00,E-077,A-849,7/29/2015 0:00:00,F
11/29/2004 0:00:00,E-077,A-416,8/12/2015 0:00:00,F
11/29/2004 0:00:00,E-077,A-417,8/29/2015 0:00:00,F
11/29/2004 0:00:00,E-077,A-426,8/29/2015 0:00:00,M
11/29/2004 0:00:00,E-077,B-281,8/31/2015 0:00:00,M
11/29/2004 0:00:00,E-077,B-741,10/3/2015 0:00:00,M
12/7/2004 0:00:00,C-830,E-296,8/25/2010 0:00:00,F
12/7/2004 0:00:00,C-830,C-569,8/8/2011 0:00:00,M
12/7/2004 0:00:00,C-830,D-428,9/20/2011 0:00:00,M
12/7/2004 0:00:00,C-830,E-860,9/9/2012 0:00:00,F
12/7/2004 0:00:00,C-830,C-587,9/14/2012 0:00:00,F
12/7/2004 0:00:00,C-830,E-857,9/15/2012 0:00:00,M
12/7/2004 0:00:00,C-830,A-336,9/30/2012 0:00:00,M
12/7/2004 0:00:00,C-830,D-455,10/1/2012 0:00:00,F
12/7/2004 0:00:00,C-830,E-957,8/19/2016 0:00:00,F
12/7/2004 0:00:00,C-830,E-593,7/10/2018 0:00:00,M
12/12/2004 0:00:00,C-871,A-341,10/2/2012 0:00:00,M
12/12/2004 0:00:00,C-871,A-366,8/12/2013 0:00:00,F
12/12/2004 0:00:00,C-871,B-251,8/28/2013 0:00:00,F
12/12/2004 0:00:00,C-871,D-483,9/4/2013 0:00:00,M
12/12/2004 0:00:00,C-871,D-076,8/29/2014 0:00:00,F
12/14/2004 0:00:00,C-879,B-182,10/3/2010 0:00:00,M
12/14/2004 0:00:00,C-879,B-643,10/4/2010 0:00:00,M
12/14/2004 0:00:00,C-879,C-555,9/1/2011 0:00:00,F
12/14/2004 0:00:00,C-879,C-137,10/8/2012 0:00:00,F
12/14/2004 0:00:00,C-879,C-606,7/21/2013 0:00:00,M
12/14/2004 0:00:00,C-879,A-367,8/15/2013 0:00:00,F
12/14/2004 0:00:00,C-879,C-142,9/18/2013 0:00:00,F
12/14/2004 0:00:00,C-879,D-906,9/23/2013 0:00:00,F
12/14/2004 0:00:00,C-879,E-974,8/1/2017 0:00:00,M
12/28/2004 0:00:00,B-916,A-710,8/10/2009 0:00:00,M
12/28/2004 0:00:00,B-916,C-510,9/24/2009 0:00:00,M
12/28/2004 0:00:00,B-916,B-646,9/13/2010 0:00:00,M
12/28/2004 0:00:00,B-916,D-423,9/16/2010 0:00:00,M
12/28/2004 0:00:00,B-916,B-636,9/20/2010 0:00:00,M
12/28/2004 0:00:00,B-916,B-174,9/29/2010 0:00:00,M
12/28/2004 0:00:00,B-916,D-411,10/25/2010 0:00:00,M
12/28/2004 0:00:00,B-916,B-172,12/8/2010 0:00:00,F
12/28/2004 0:00:00,B-916,E-843,8/22/2011 0:00:00,M
12/28/2004 0:00:00,B-916,C-568,8/24/2011 0:00:00,F
12/28/2004 0:00:00,B-916,A-326,8/30/2011 0:00:00,M
12/28/2004 0:00:00,B-916,D-008,9/6/2011 0:00:00,F
12/28/2004 0:00:00,B-916,E-833,9/11/2011 0:00:00,F
12/28/2004 0:00:00,B-916,D-435,9/17/2011 0:00:00,F
12/28/2004 0:00:00,B-916,E-308,9/22/2011 0:00:00,M
12/28/2004 0:00:00,B-916,E-303,10/2/2011 0:00:00,F
12/28/2004 0:00:00,B-916,D-878,10/16/2011 0:00:00,F
12/28/2004 0:00:00,B-916,B-204,10/31/2011 0:00:00,M
12/28/2004 0:00:00,B-916,E-320,11/25/2011 0:00:00,F
12/28/2004 0:00:00,B-916,D-045,7/17/2013 0:00:00,M
12/28/2004 0:00:00,B-916,C-155,9/2/2013 0:00:00,F
12/28/2004 0:00:00,B-916,E-884,6/9/2014 0:00:00,F
12/28/2004 0:00:00,B-916,B-726,8/15/2014 0:00:00,F
12/28/2004 0:00:00,B-916,E-909,7/2/2015 0:00:00,M
12/28/2004 0:00:00,B-916,D-530,7/19/2015 0:00:00,F
12/28/2004 0:00:00,B-916,B-757,8/18/2015 0:00:00,F
12/28/2004 0:00:00,B-916,E-922,6/14/2016 0:00:00,F
1/11/2005 0:00:00,E-184,C-998,8/19/2011 0:00:00,M
1/11/2005 0:00:00,E-184,D-877,9/8/2011 0:00:00,F
10/10/2005 0:00:00,D-316,D-032,8/17/2013 0:00:00,F
10/10/2005 0:00:00,D-316,D-041,8/19/2013 0:00:00,M
10/10/2005 0:00:00,D-316,E-372,9/21/2014 0:00:00,M
10/10/2005 0:00:00,D-316,A-418,8/12/2015 0:00:00,F
10/10/2005 0:00:00,D-316,B-297,8/23/2015 0:00:00,M
10/10/2005 0:00:00,D-316,E-442,8/17/2018 0:00:00,F
10/10/2005 0:00:00,D-316,E-491,9/21/2018 0:00:00,F
10/22/2005 0:00:00,C-882,B-688,9/4/2012 0:00:00,M
10/22/2005 0:00:00,C-882,C-599,7/20/2013 0:00:00,M
10/22/2005 0:00:00,C-882,B-718,8/14/2013 0:00:00,M
10/22/2005 0:00:00,C-882,B-712,10/1/2013 0:00:00,F
10/22/2005 0:00:00,C-882,D-922,8/25/2014 0:00:00,M
10/22/2005 0:00:00,C-882,D-936,8/31/2014 0:00:00,M
10/22/2005 0:00:00,C-882,D-065,9/9/2014 0:00:00,F
10/22/2005 0:00:00,C-882,A-420,7/22/2015 0:00:00,F
10/22/2005 0:00:00,C-882,B-301,8/1/2015 0:00:00,F
10/22/2005 0:00:00,C-882,C-215,8/16/2015 0:00:00,M
10/22/2005 0:00:00,C-882,E-474,8/27/2018 0:00:00,F
10/24/2005 0:00:00,B-548,A-811,9/3/2013 0:00:00,M
10/24/2005 0:00:00,B-548,C-627,8/14/2014 0:00:00,F
10/24/2005 0:00:00,B-548,D-931,9/12/2014 0:00:00,F
10/24/2005 0:00:00,B-548,A-380,9/18/2014 0:00:00,F
10/24/2005 0:00:00,B-548,E-881,9/20/2014 0:00:00,M
10/24/2005 0:00:00,B-548,B-277,10/7/2014 0:00:00,F
10/24/2005 0:00:00,B-548,E-904,7/23/2015 0:00:00,M
10/24/2005 0:00:00,B-548,B-745,8/8/2015 0:00:00,F
10/24/2005 0:00:00,B-548,A-844,8/28/2015 0:00:00,M
10/25/2005 0:00:00,A-652,E-834,8/15/2011 0:00:00,M
10/25/2005 0:00:00,A-652,D-876,8/22/2011 0:00:00,F
10/25/2005 0:00:00,A-652,A-768,9/3/2011 0:00:00,F
10/25/2005 0:00:00,A-652,A-788,8/13/2012 0:00:00,M
10/25/2005 0:00:00,B-100,A-798,8/19/2012 0:00:00,M
10/25/2005 0:00:00,A-217,C-138,9/14/2012 0:00:00,F
10/25/2005 0:00:00,A-652,C-131,9/18/2012 0:00:00,M
10/25/2005 0:00:00,B-100,A-793,9/27/2012 0:00:00,F
10/25/2005 0:00:00,B-100,B-681,10/10/2012 0:00:00,M
10/25/2005 0:00:00,B-100,C-586,10/11/2012 0:00:00,F
10/25/2005 0:00:00,A-217,C-154,8/16/2013 0:00:00,M
10/25/2005 0:00:00,B-100,B-231,8/19/2013 0:00:00,F
10/25/2005 0:00:00,A-217,D-944,7/15/2014 0:00:00,F
10/25/2005 0:00:00,A-217,A-827,7/22/2014 0:00:00,F
10/25/2005 0:00:00,A-217,B-738,8/15/2014 0:00:00,M
10/25/2005 0:00:00,B-100,C-626,8/19/2014 0:00:00,F
10/25/2005 0:00:00,B-100,B-725,8/22/2014 0:00:00,M
10/25/2005 0:00:00,A-652,D-077,9/10/2014 0:00:00,F
10/25/2005 0:00:00,A-652,D-071,9/19/2014 0:00:00,F
10/25/2005 0:00:00,A-652,B-729,9/23/2014 0:00:00,F
10/25/2005 0:00:00,A-652,B-731,9/27/2014 0:00:00,M
10/25/2005 0:00:00,A-652,A-837,10/6/2014 0:00:00,M
10/25/2005 0:00:00,B-100,D-093,7/18/2015 0:00:00,M
10/25/2005 0:00:00,B-100,D-097,8/31/2015 0:00:00,M
10/25/2005 0:00:00,A-217,A-435,6/17/2017 0:00:00,F
10/25/2005 0:00:00,A-217,B-770,7/26/2017 0:00:00,F
10/25/2005 0:00:00,B-100,E-586,6/24/2018 0:00:00,M
10/25/2005 0:00:00,B-100,E-454,8/15/2018 0:00:00,F
10/25/2005 0:00:00,B-100,E-455,8/25/2018 0:00:00,F
10/26/2005 0:00:00,D-753,C-088,10/31/2010 0:00:00,M
10/26/2005 0:00:00,D-317,B-225,8/13/2012 0:00:00,F
10/26/2005 0:00:00,D-317,A-796,9/2/2012 0:00:00,F
10/26/2005 0:00:00,D-317,B-211,9/27/2012 0:00:00,M
10/26/2005 0:00:00,D-753,C-159,7/30/2013 0:00:00,M
10/26/2005 0:00:00,D-317,B-237,8/7/2013 0:00:00,F
10/26/2005 0:00:00,D-753,E-875,8/11/2013 0:00:00,M
10/26/2005 0:00:00,D-317,C-594,9/11/2013 0:00:00,M
10/26/2005 0:00:00,D-753,B-270,8/18/2014 0:00:00,F
10/26/2005 0:00:00,D-753,A-390,8/28/2014 0:00:00,M
10/26/2005 0:00:00,D-753,A-398,10/6/2014 0:00:00,F
10/26/2005 0:00:00,D-753,E-887,7/2/2015 0:00:00,F
10/26/2005 0:00:00,D-317,A-879,7/12/2017 0:00:00,F
10/26/2005 0:00:00,D-317,E-543,8/6/2018 0:00:00,F
10/26/2005 0:00:00,D-317,E-492,8/11/2018 0:00:00,M
10/26/2005 0:00:00,D-317,E-495,8/13/2018 0:00:00,M
10/26/2005 0:00:00,D-317,E-645,9/3/2018 0:00:00,M
10/28/2005 0:00:00,C-896,C-556,8/14/2011 0:00:00,F
10/28/2005 0:00:00,C-896,B-252,8/27/2013 0:00:00,F
10/30/2005 0:00:00,A-656,D-448,9/7/2012 0:00:00,M
10/30/2005 0:00:00,A-656,A-794,9/9/2012 0:00:00,F
10/30/2005 0:00:00,A-656,C-126,10/9/2012 0:00:00,M
10/30/2005 0:00:00,A-656,D-452,12/1/2012 0:00:00,M
10/30/2005 0:00:00,A-219,D-903,8/27/2013 0:00:00,F
10/30/2005 0:00:00,A-219,E-545,6/26/2018 0:00:00,M
10/31/2005 0:00:00,D-755,D-436,9/30/2011 0:00:00,M
10/31/2005 0:00:00,D-755,E-337,9/12/2012 0:00:00,M
10/31/2005 0:00:00,D-755,A-808,8/20/2013 0:00:00,M
10/31/2005 0:00:00,D-755,B-238,8/21/2013 0:00:00,F
10/31/2005 0:00:00,D-755,B-723,7/12/2014 0:00:00,M
10/31/2005 0:00:00,D-755,D-947,8/19/2014 0:00:00,M
10/31/2005 0:00:00,D-755,E-915,7/19/2015 0:00:00,M
10/31/2005 0:00:00,D-755,A-410,7/22/2015 0:00:00,F
10/31/2005 0:00:00,D-755,A-855,8/14/2015 0:00:00,F
10/31/2005 0:00:00,D-755,B-774,11/1/2017 0:00:00,F
11/5/2005 0:00:00,B-097,C-549,10/22/2010 0:00:00,M
11/5/2005 0:00:00,B-097,C-551,8/31/2011 0:00:00,F
11/5/2005 0:00:00,B-097,E-332,8/24/2012 0:00:00,M
11/5/2005 0:00:00,B-097,A-356,9/30/2012 0:00:00,F
11/5/2005 0:00:00,B-097,D-900,8/19/2013 0:00:00,M
11/5/2005 0:00:00,B-097,D-471,11/25/2013 0:00:00,F
11/5/2005 0:00:00,B-097,B-721,8/23/2014 0:00:00,M
11/5/2005 0:00:00,B-097,A-835,8/29/2014 0:00:00,F
11/5/2005 0:00:00,B-097,A-833,9/11/2014 0:00:00,F
11/5/2005 0:00:00,B-097,C-193,7/7/2015 0:00:00,F
11/5/2005 0:00:00,B-097,B-283,9/22/2015 0:00:00,M
11/5/2005 0:00:00,B-097,E-949,2/7/2017 0:00:00,M
11/5/2005 0:00:00,B-097,C-661,6/6/2017 0:00:00,M
11/5/2005 0:00:00,B-097,E-641,7/1/2018 0:00:00,M
11/5/2005 0:00:00,B-097,E-499,10/17/2018 0:00:00,M
11/9/2005 0:00:00,A-647,B-704,9/20/2013 0:00:00,F
11/9/2005 0:00:00,A-647,D-502,8/18/2014 0:00:00,M
11/9/2005 0:00:00,A-647,C-610,8/26/2014 0:00:00,F
11/9/2005 0:00:00,A-647,E-368,9/17/2014 0:00:00,M
11/9/2005 0:00:00,A-647,C-638,9/25/2014 0:00:00,M
11/9/2005 0:00:00,A-647,C-653,9/2/2015 0:00:00,F
11/9/2005 0:00:00,A-647,C-650,9/12/2015 0:00:00,M
11/9/2005 0:00:00,A-647,E-967,7/3/2016 0:00:00,F
11/9/2005 0:00:00,A-647,E-925,9/8/2016 0:00:00,F
11/16/2005 0:00:00,C-888,B-684,10/5/2012 0:00:00,M
11/16/2005 0:00:00,C-888,A-807,7/22/2013 0:00:00,M
11/16/2005 0:00:00,C-888,A-815,8/5/2013 0:00:00,M
11/16/2005 0:00:00,C-888,A-801,8/5/2013 0:00:00,F
11/16/2005 0:00:00,C-888,D-467,8/21/2013 0:00:00,F
11/16/2005 0:00:00,C-888,E-348,8/29/2013 0:00:00,F
11/16/2005 0:00:00,C-888,C-636,9/2/2014 0:00:00,M
11/16/2005 0:00:00,C-888,E-921,6/2/2016 0:00:00,F
11/16/2005 0:00:00,C-888,E-933,7/30/2016 0:00:00,F
11/16/2005 0:00:00,C-888,E-948,8/26/2016 0:00:00,F
11/17/2005 0:00:00,A-213,E-898,8/7/2015 0:00:00,F
11/17/2005 0:00:00,A-213,E-969,7/31/2016 0:00:00,M
11/18/2005 0:00:00,C-453,A-307,10/30/2010 0:00:00,F
12/3/2005 0:00:00,C-442,B-197,9/1/2011 0:00:00,F
12/3/2005 0:00:00,C-442,C-992,9/13/2011 0:00:00,M
12/3/2005 0:00:00,C-442,C-107,9/29/2011 0:00:00,F
12/3/2005 0:00:00,C-442,E-847,10/25/2011 0:00:00,M
12/3/2005 0:00:00,C-442,E-326,8/5/2012 0:00:00,F
12/3/2005 0:00:00,C-442,B-670,8/17/2012 0:00:00,F
12/3/2005 0:00:00,C-442,B-677,9/8/2012 0:00:00,M
12/3/2005 0:00:00,C-442,B-674,10/1/2012 0:00:00,F
12/3/2005 0:00:00,C-442,A-786,10/2/2012 0:00:00,F
12/3/2005 0:00:00,C-442,B-221,10/21/2012 0:00:00,F
12/3/2005 0:00:00,C-442,D-886,10/27/2012 0:00:00,M
12/3/2005 0:00:00,C-442,B-246,8/16/2013 0:00:00,F
12/3/2005 0:00:00,C-442,B-249,8/23/2013 0:00:00,M
12/3/2005 0:00:00,C-442,B-242,9/13/2013 0:00:00,M
12/3/2005 0:00:00,C-442,C-156,9/15/2013 0:00:00,F
12/3/2005 0:00:00,C-442,B-235,9/30/2013 0:00:00,M
12/3/2005 0:00:00,C-442,B-232,10/2/2013 0:00:00,M
12/3/2005 0:00:00,C-442,B-255,10/13/2013 0:00:00,M
12/3/2005 0:00:00,C-442,B-722,8/12/2014 0:00:00,F
12/3/2005 0:00:00,C-442,D-050,9/13/2014 0:00:00,M
12/3/2005 0:00:00,C-442,E-883,9/26/2014 0:00:00,F
12/3/2005 0:00:00,C-442,B-287,8/26/2015 0:00:00,F
12/3/2005 0:00:00,C-442,E-942,8/3/2016 0:00:00,M
12/3/2005 0:00:00,C-442,E-963,8/22/2016 0:00:00,M
12/3/2005 0:00:00,C-442,E-939,8/22/2016 0:00:00,F
12/23/2005 0:00:00,C-004,A-334,9/12/2012 0:00:00,M
12/23/2005 0:00:00,C-004,C-124,10/1/2012 0:00:00,M
12/23/2005 0:00:00,C-004,C-129,10/9/2012 0:00:00,M
12/23/2005 0:00:00,C-004,C-125,11/4/2012 0:00:00,F
12/23/2005 0:00:00,C-440,B-258,8/11/2013 0:00:00,F
12/23/2005 0:00:00,C-004,C-163,10/9/2013 0:00:00,F
12/23/2005 0:00:00,C-440,D-509,8/17/2014 0:00:00,F
12/23/2005 0:00:00,C-004,B-736,9/6/2014 0:00:00,M
12/23/2005 0:00:00,C-004,A-838,9/12/2014 0:00:00,F
12/23/2005 0:00:00,C-004,C-188,10/4/2014 0:00:00,F
12/23/2005 0:00:00,C-004,B-271,10/27/2014 0:00:00,M
12/23/2005 0:00:00,C-004,D-070,11/10/2014 0:00:00,F
12/23/2005 0:00:00,C-004,D-953,8/5/2015 0:00:00,M
12/23/2005 0:00:00,C-004,D-092,8/9/2015 0:00:00,F
12/23/2005 0:00:00,C-004,E-393,8/17/2015 0:00:00,M
12/23/2005 0:00:00,C-440,E-917,8/26/2015 0:00:00,M
1/26/2006 0:00:00,C-007,B-713,8/27/2013 0:00:00,F
1/26/2006 0:00:00,C-007,A-869,6/30/2015 0:00:00,M
1/26/2006 0:00:00,C-007,E-911,7/12/2015 0:00:00,M
1/26/2006 0:00:00,C-007,E-396,9/18/2015 0:00:00,F
3/1/2006 0:00:00,C-899,B-226,9/4/2012 0:00:00,M
3/1/2006 0:00:00,C-899,D-897,9/15/2012 0:00:00,M
3/1/2006 0:00:00,C-899,D-043,8/21/2013 0:00:00,M
3/1/2006 0:00:00,C-899,C-178,8/22/2014 0:00:00,F
3/1/2006 0:00:00,C-899,D-504,8/27/2014 0:00:00,F
3/1/2006 0:00:00,C-899,A-828,9/4/2014 0:00:00,F
3/1/2006 0:00:00,C-899,C-180,9/26/2014 0:00:00,F
3/1/2006 0:00:00,C-899,E-399,8/6/2015 0:00:00,M
9/23/2006 0:00:00,A-223,B-279,8/17/2014 0:00:00,F
9/24/2006 0:00:00,C-461,E-870,8/11/2013 0:00:00,M
9/24/2006 0:00:00,C-461,B-720,7/6/2014 0:00:00,M
9/24/2006 0:00:00,C-461,B-727,8/11/2014 0:00:00,M
9/24/2006 0:00:00,C-461,C-175,8/30/2014 0:00:00,F
9/24/2006 0:00:00,C-461,B-748,8/20/2015 0:00:00,M
9/24/2006 0:00:00,C-461,E-569,6/21/2018 0:00:00,M
9/25/2006 0:00:00,C-014,E-906,8/25/2015 0:00:00,M
9/25/2006 0:00:00,C-014,B-290,8/29/2015 0:00:00,M
9/25/2006 0:00:00,C-014,E-402,9/27/2015 0:00:00,F
10/3/2006 0:00:00,A-665,B-701,8/1/2013 0:00:00,F
10/3/2006 0:00:00,A-665,B-248,8/23/2013 0:00:00,F
10/3/2006 0:00:00,A-665,C-150,9/16/2013 0:00:00,M
10/3/2006 0:00:00,A-665,C-179,8/24/2014 0:00:00,M
10/10/2006 0:00:00,D-778,C-590,8/5/2013 0:00:00,M
10/10/2006 0:00:00,D-778,C-153,8/9/2013 0:00:00,M
10/10/2006 0:00:00,D-778,B-697,9/1/2013 0:00:00,F
10/10/2006 0:00:00,D-778,B-690,9/27/2013 0:00:00,M
10/10/2006 0:00:00,D-778,A-817,9/30/2013 0:00:00,F
10/10/2006 0:00:00,D-778,B-719,7/7/2014 0:00:00,M
10/10/2006 0:00:00,D-778,D-488,7/14/2014 0:00:00,F
10/10/2006 0:00:00,D-778,C-618,7/20/2014 0:00:00,M
10/10/2006 0:00:00,D-778,D-924,9/6/2014 0:00:00,M
10/10/2006 0:00:00,D-778,A-413,7/20/2015 0:00:00,M
10/10/2006 0:00:00,D-778,B-291,7/27/2015 0:00:00,M
10/10/2006 0:00:00,D-778,E-481,7/4/2018 0:00:00,M
10/10/2006 0:00:00,D-778,E-484,9/3/2018 0:00:00,F
10/10/2006 0:00:00,D-778,E-494,9/10/2018 0:00:00,F
10/10/2006 0:00:00,D-778,E-483,9/18/2018 0:00:00,M
10/12/2006 0:00:00,D-760,E-331,9/2/2012 0:00:00,M
10/12/2006 0:00:00,D-760,D-012,9/13/2012 0:00:00,F
10/12/2006 0:00:00,E-209,B-706,8/19/2013 0:00:00,M
10/12/2006 0:00:00,E-209,B-233,8/19/2013 0:00:00,F
10/12/2006 0:00:00,E-209,C-609,8/24/2013 0:00:00,M
10/12/2006 0:00:00,E-209,B-257,10/1/2013 0:00:00,M
10/12/2006 0:00:00,D-760,C-622,7/18/2014 0:00:00,F
10/12/2006 0:00:00,D-760,D-064,8/20/2014 0:00:00,M
10/12/2006 0:00:00,E-209,A-823,8/26/2014 0:00:00,F
10/12/2006 0:00:00,D-760,C-629,8/30/2014 0:00:00,M
10/12/2006 0:00:00,D-760,B-274,9/22/2014 0:00:00,M
10/12/2006 0:00:00,E-209,E-897,8/24/2015 0:00:00,M
10/12/2006 0:00:00,D-760,A-867,9/26/2015 0:00:00,F
10/12/2006 0:00:00,D-760,E-530,8/15/2018 0:00:00,F
10/12/2006 0:00:00,D-760,E-470,10/5/2018 0:00:00,M
10/13/2006 0:00:00,B-108,D-029,8/24/2012 0:00:00,M
10/13/2006 0:00:00,B-108,D-881,9/15/2012 0:00:00,M
10/13/2006 0:00:00,B-108,B-293,7/10/2015 0:00:00,F
10/13/2006 0:00:00,B-108,A-425,8/26/2015 0:00:00,M
10/13/2006 0:00:00,B-108,E-943,7/18/2016 0:00:00,M
10/13/2006 0:00:00,B-108,E-562,7/7/2018 0:00:00,M
10/15/2006 0:00:00,E-214,D-461,9/11/2012 0:00:00,F
10/15/2006 0:00:00,E-214,D-023,9/14/2012 0:00:00,M
10/15/2006 0:00:00,E-214,A-360,7/4/2013 0:00:00,F
10/15/2006 0:00:00,E-214,D-046,7/9/2013 0:00:00,F
10/15/2006 0:00:00,E-214,D-482,7/25/2013 0:00:00,M
10/15/2006 0:00:00,E-214,A-368,7/28/2013 0:00:00,M
10/15/2006 0:00:00,E-214,D-478,8/11/2013 0:00:00,M
10/15/2006 0:00:00,E-214,D-912,8/14/2013 0:00:00,M
10/15/2006 0:00:00,E-214,B-260,8/17/2013 0:00:00,F
10/15/2006 0:00:00,E-214,A-810,9/3/2013 0:00:00,F
10/15/2006 0:00:00,E-214,D-036,9/21/2013 0:00:00,M
10/15/2006 0:00:00,E-214,D-031,10/12/2013 0:00:00,M
10/15/2006 0:00:00,E-214,A-391,7/8/2014 0:00:00,F
10/15/2006 0:00:00,E-214,E-382,7/26/2014 0:00:00,M
10/15/2006 0:00:00,E-214,C-637,8/13/2014 0:00:00,M
10/15/2006 0:00:00,E-214,D-066,9/26/2014 0:00:00,M
10/15/2006 0:00:00,E-214,E-410,7/24/2015 0:00:00,M
10/15/2006 0:00:00,E-214,D-526,7/25/2015 0:00:00,F
10/15/2006 0:00:00,E-214,D-086,8/13/2015 0:00:00,M
10/15/2006 0:00:00,E-214,D-525,10/30/2015 0:00:00,F
10/15/2006 0:00:00,E-214,E-975,8/1/2017 0:00:00,F
10/15/2006 0:00:00,E-214,E-447,6/1/2018 0:00:00,F
10/15/2006 0:00:00,E-214,E-471,6/10/2018 0:00:00,M
10/15/2006 0:00:00,E-214,E-482,6/11/2018 0:00:00,F
10/15/2006 0:00:00,E-214,E-444,7/12/2018 0:00:00,F
10/15/2006 0:00:00,E-214,E-480,7/17/2018 0:00:00,F
10/15/2006 0:00:00,E-214,E-452,9/8/2018 0:00:00,F
10/15/2006 0:00:00,E-214,E-486,9/15/2018 0:00:00,F
10/16/2006 0:00:00,A-233,E-352,8/16/2013 0:00:00,F
10/16/2006 0:00:00,A-233,D-958,8/12/2015 0:00:00,M
10/16/2006 0:00:00,A-233,E-456,7/15/2018 0:00:00,M
10/18/2006 0:00:00,A-238,E-874,8/23/2013 0:00:00,M
10/18/2006 0:00:00,A-238,C-148,9/19/2013 0:00:00,F
10/18/2006 0:00:00,A-238,E-877,10/16/2013 0:00:00,M
10/18/2006 0:00:00,A-238,A-820,8/23/2014 0:00:00,F
10/18/2006 0:00:00,A-238,A-822,8/24/2014 0:00:00,F
10/18/2006 0:00:00,A-238,D-490,9/2/2014 0:00:00,F
10/18/2006 0:00:00,A-238,D-495,9/11/2014 0:00:00,F
10/18/2006 0:00:00,A-238,B-737,9/27/2014 0:00:00,F
10/18/2006 0:00:00,A-238,D-967,8/3/2015 0:00:00,F
10/18/2006 0:00:00,A-238,B-312,6/10/2017 0:00:00,M
10/18/2006 0:00:00,A-238,A-870,6/25/2017 0:00:00,M
10/18/2006 0:00:00,A-238,B-316,7/13/2017 0:00:00,F
10/18/2006 0:00:00,A-238,C-662,9/24/2017 0:00:00,M
10/18/2006 0:00:00,A-238,E-573,6/11/2018 0:00:00,F
10/18/2006 0:00:00,A-238,E-515,7/16/2018 0:00:00,M
10/19/2006 0:00:00,D-776,C-160,7/11/2013 0:00:00,F
10/19/2006 0:00:00,D-776,C-177,8/25/2014 0:00:00,M
10/19/2006 0:00:00,D-776,E-381,8/28/2014 0:00:00,F
10/19/2006 0:00:00,D-776,C-643,8/19/2015 0:00:00,F
10/19/2006 0:00:00,D-776,C-206,8/26/2015 0:00:00,F
10/19/2006 0:00:00,D-776,C-220,7/8/2017 0:00:00,M
10/23/2006 0:00:00,B-101,B-705,8/28/2013 0:00:00,M
10/23/2006 0:00:00,B-101,E-882,8/18/2014 0:00:00,F
10/23/2006 0:00:00,B-101,C-613,8/24/2014 0:00:00,M
10/23/2006 0:00:00,B-101,B-310,6/29/2015 0:00:00,M
10/23/2006 0:00:00,B-101,B-765,7/7/2015 0:00:00,M
10/23/2006 0:00:00,B-101,C-214,7/11/2015 0:00:00,F
10/23/2006 0:00:00,B-101,E-893,7/18/2015 0:00:00,M
10/23/2006 0:00:00,B-101,C-211,7/29/2015 0:00:00,F
10/23/2006 0:00:00,B-101,A-868,8/9/2015 0:00:00,M
10/23/2006 0:00:00,B-101,D-962,8/24/2015 0:00:00,F
10/23/2006 0:00:00,B-101,B-302,9/21/2015 0:00:00,F
10/23/2006 0:00:00,B-101,B-775,7/19/2017 0:00:00,M
10/25/2006 0:00:00,D-341,B-687,8/19/2012 0:00:00,F
10/25/2006 0:00:00,D-341,D-084,8/26/2015 0:00:00,M
10/27/2006 0:00:00,B-106,D-921,8/14/2014 0:00:00,F
10/27/2006 0:00:00,B-106,D-055,8/24/2014 0:00:00,F
10/27/2006 0:00:00,B-106,A-829,9/23/2014 0:00:00,F
10/27/2006 0:00:00,B-106,A-821,10/3/2014 0:00:00,M
10/27/2006 0:00:00,B-106,C-202,7/8/2015 0:00:00,F
10/27/2006 0:00:00,B-106,D-089,7/10/2015 0:00:00,M
10/27/2006 0:00:00,B-106,B-760,7/19/2015 0:00:00,F
10/27/2006 0:00:00,B-106,A-840,7/26/2015 0:00:00,M
10/27/2006 0:00:00,B-106,C-204,8/3/2015 0:00:00,M
10/27/2006 0:00:00,B-106,E-401,8/7/2015 0:00:00,M
10/27/2006 0:00:00,B-106,C-654,9/6/2015 0:00:00,F
10/27/2006 0:00:00,B-106,E-952,6/29/2016 0:00:00,F
10/27/2006 0:00:00,B-106,E-938,8/11/2016 0:00:00,F
10/27/2006 0:00:00,B-106,E-959,8/31/2016 0:00:00,F
10/29/2006 0:00:00,D-769,C-578,8/21/2012 0:00:00,M
10/29/2006 0:00:00,A-675,D-896,9/15/2012 0:00:00,M
10/29/2006 0:00:00,D-769,E-385,8/8/2014 0:00:00,F
10/29/2006 0:00:00,D-769,B-265,8/20/2014 0:00:00,F
10/29/2006 0:00:00,A-675,C-171,9/19/2014 0:00:00,M
10/31/2006 0:00:00,A-664,A-797,10/2/2012 0:00:00,F
10/31/2006 0:00:00,A-664,D-916,8/21/2013 0:00:00,M
